spend_id,date,campaign_id,channel,utm_source,utm_medium,utm_campaign,impressions,clicks,ad_spend,currency
SP001624,2021-08-26,32,Social,meta,paid_social,campaign_32,99,4,10.0,USD
SP001625,2021-08-27,32,Social,meta,paid_social,campaign_32,104,4,10.0,USD
SP001626,2021-08-28,32,Social,meta,paid_social,campaign_32,58,2,10.0,USD
SP001627,2021-08-29,32,Social,meta,paid_social,campaign_32,177,6,10.0,USD
SP001628,2021-08-30,32,Social,meta,paid_social,campaign_32,184,7,10.0,USD
SP001629,2021-08-31,32,Social,meta,paid_social,campaign_32,56,2,10.0,USD
SP001630,2021-09-01,32,Social,meta,paid_social,campaign_32,190,6,10.0,USD
SP001631,2021-09-02,32,Social,meta,paid_social,campaign_32,29,1,10.0,USD
SP001632,2021-09-03,32,Social,meta,paid_social,campaign_32,50,2,10.0,USD
SP001633,2021-09-04,32,Social,meta,paid_social,campaign_32,54,2,10.0,USD
SP001634,2021-09-05,32,Social,meta,paid_social,campaign_32,30,1,10.0,USD
SP001635,2021-09-06,32,Social,meta,paid_social,campaign_32,33,1,10.0,USD
SP001636,2021-09-07,32,Social,meta,paid_social,campaign_32,28,1,10.0,USD
SP001637,2021-09-08,32,Social,meta,paid_social,campaign_32,142,5,10.0,USD
SP001638,2021-09-09,32,Social,meta,paid_social,campaign_32,58,2,10.0,USD
SP001639,2021-09-10,32,Social,meta,paid_social,campaign_32,79,3,10.0,USD
SP001640,2021-09-11,32,Social,meta,paid_social,campaign_32,135,5,10.0,USD
SP001641,2021-09-12,32,Social,meta,paid_social,campaign_32,430,13,13.58,USD
SP001642,2021-09-13,32,Social,meta,paid_social,campaign_32,170,6,10.0,USD
SP001643,2021-09-14,32,Social,meta,paid_social,campaign_32,97,3,10.0,USD
SP001644,2021-09-15,32,Social,meta,paid_social,campaign_32,89,3,10.0,USD
SP001645,2021-09-16,32,Social,meta,paid_social,campaign_32,130,4,10.0,USD
SP001646,2021-09-17,32,Social,meta,paid_social,campaign_32,65,2,10.0,USD
SP001647,2021-09-18,32,Social,meta,paid_social,campaign_32,69,2,10.0,USD
SP001648,2021-09-19,32,Social,meta,paid_social,campaign_32,82,3,10.0,USD
SP001649,2021-09-20,32,Social,meta,paid_social,campaign_32,55,2,10.0,USD
SP001650,2021-09-21,32,Social,meta,paid_social,campaign_32,114,4,10.0,USD
SP001651,2021-09-22,32,Social,meta,paid_social,campaign_32,90,3,10.0,USD
SP001652,2021-09-23,32,Social,meta,paid_social,campaign_32,197,6,10.0,USD
SP001653,2021-09-24,32,Social,meta,paid_social,campaign_32,166,6,10.0,USD
SP001654,2021-09-25,32,Social,meta,paid_social,campaign_32,124,4,10.0,USD
SP001655,2021-09-26,32,Social,meta,paid_social,campaign_32,95,3,10.0,USD
SP001656,2021-09-27,32,Social,meta,paid_social,campaign_32,176,6,10.0,USD
SP001657,2021-09-28,32,Social,meta,paid_social,campaign_32,228,7,10.0,USD
SP001658,2021-09-29,32,Social,meta,paid_social,campaign_32,112,3,10.0,USD
SP001659,2021-09-30,32,Social,meta,paid_social,campaign_32,134,5,10.0,USD
SP001660,2021-10-01,32,Social,meta,paid_social,campaign_32,132,4,10.0,USD
SP001661,2021-10-02,32,Social,meta,paid_social,campaign_32,92,3,10.0,USD
SP001662,2021-10-03,32,Social,meta,paid_social,campaign_32,54,2,10.0,USD
SP001663,2021-10-04,32,Social,meta,paid_social,campaign_32,169,5,10.0,USD
SP001664,2021-10-05,32,Social,meta,paid_social,campaign_32,170,5,10.0,USD
SP001665,2021-10-06,32,Social,meta,paid_social,campaign_32,34,1,10.0,USD
SP001666,2021-10-07,32,Social,meta,paid_social,campaign_32,96,3,10.0,USD
SP001667,2021-10-08,32,Social,meta,paid_social,campaign_32,101,4,10.0,USD
SP001668,2021-10-09,32,Social,meta,paid_social,campaign_32,210,7,10.0,USD
SP001669,2021-10-10,32,Social,meta,paid_social,campaign_32,221,6,10.0,USD
SP001670,2021-10-11,32,Social,meta,paid_social,campaign_32,89,3,10.0,USD
SP001671,2021-10-12,32,Social,meta,paid_social,campaign_32,112,4,10.0,USD
SP001672,2021-10-13,32,Social,meta,paid_social,campaign_32,83,3,10.0,USD
SP001673,2021-10-14,32,Social,meta,paid_social,campaign_32,224,7,10.0,USD
SP001674,2021-10-15,32,Social,meta,paid_social,campaign_32,83,3,10.0,USD
SP001675,2021-10-16,32,Social,meta,paid_social,campaign_32,254,10,11.21,USD
SP001676,2022-02-15,33,Display,google_display,display,campaign_33,147,2,10.0,USD
SP001677,2022-02-16,33,Display,google_display,display,campaign_33,587,7,10.0,USD
SP001678,2022-02-17,33,Display,google_display,display,campaign_33,270,3,10.0,USD
SP001679,2022-02-18,33,Display,google_display,display,campaign_33,84,1,10.0,USD
SP001680,2022-02-19,33,Display,google_display,display,campaign_33,166,2,10.0,USD
SP001681,2022-02-20,33,Display,google_display,display,campaign_33,361,4,10.0,USD
SP001682,2022-02-21,33,Display,google_display,display,campaign_33,178,2,10.0,USD
SP001683,2022-02-22,33,Display,google_display,display,campaign_33,147,2,10.0,USD
SP001684,2022-02-23,33,Display,google_display,display,campaign_33,158,2,10.0,USD
SP001685,2022-02-24,33,Display,google_display,display,campaign_33,171,2,10.0,USD
SP001686,2022-02-25,33,Display,google_display,display,campaign_33,185,2,10.0,USD
SP001687,2022-02-26,33,Display,google_display,display,campaign_33,89,1,10.0,USD
SP001688,2022-02-27,33,Display,google_display,display,campaign_33,494,5,10.0,USD
SP001689,2022-02-28,33,Display,google_display,display,campaign_33,163,2,10.0,USD
SP001690,2022-03-01,33,Display,google_display,display,campaign_33,268,3,10.0,USD
SP001691,2022-03-02,33,Display,google_display,display,campaign_33,323,4,10.0,USD
SP001692,2022-03-03,33,Display,google_display,display,campaign_33,310,4,10.0,USD
SP001693,2022-03-04,33,Display,google_display,display,campaign_33,161,2,10.0,USD
SP001694,2022-03-05,33,Display,google_display,display,campaign_33,173,2,10.0,USD
SP001695,2022-03-06,33,Display,google_display,display,campaign_33,181,2,10.0,USD
SP001696,2022-03-07,33,Display,google_display,display,campaign_33,563,6,10.0,USD
SP001697,2022-03-08,33,Display,google_display,display,campaign_33,372,5,10.0,USD
SP001698,2022-03-09,33,Display,google_display,display,campaign_33,405,5,10.0,USD
SP001699,2022-03-10,33,Display,google_display,display,campaign_33,86,1,10.0,USD
SP001700,2022-03-11,33,Display,google_display,display,campaign_33,236,3,10.0,USD
SP001701,2022-03-12,33,Display,google_display,display,campaign_33,76,1,10.0,USD
SP001702,2022-03-13,33,Display,google_display,display,campaign_33,89,1,10.0,USD
SP001703,2022-03-14,33,Display,google_display,display,campaign_33,488,6,10.0,USD
SP001704,2022-03-15,33,Display,google_display,display,campaign_33,81,1,10.0,USD
SP001705,2022-03-16,33,Display,google_display,display,campaign_33,912,12,10.0,USD
SP001706,2022-03-17,33,Display,google_display,display,campaign_33,83,1,10.0,USD
SP001707,2022-03-18,33,Display,google_display,display,campaign_33,322,4,10.0,USD
SP001708,2022-03-19,33,Display,google_display,display,campaign_33,197,2,10.0,USD
SP001709,2022-03-20,33,Display,google_display,display,campaign_33,369,4,10.0,USD
SP001710,2022-03-21,33,Display,google_display,display,campaign_33,78,1,10.0,USD
SP001711,2022-03-22,33,Display,google_display,display,campaign_33,245,3,10.0,USD
SP001712,2022-03-23,33,Display,google_display,display,campaign_33,349,4,10.0,USD
SP001713,2022-03-24,33,Display,google_display,display,campaign_33,236,3,10.0,USD
SP001714,2022-03-25,33,Display,google_display,display,campaign_33,164,2,10.0,USD
SP001715,2022-03-26,33,Display,google_display,display,campaign_33,83,1,10.0,USD
SP001716,2022-03-27,33,Display,google_display,display,campaign_33,339,4,10.0,USD
SP001717,2022-03-28,33,Display,google_display,display,campaign_33,423,5,10.0,USD
SP001718,2022-03-29,33,Display,google_display,display,campaign_33,292,3,10.0,USD
SP001719,2022-03-30,33,Display,google_display,display,campaign_33,254,3,10.0,USD
SP001720,2022-03-31,33,Display,google_display,display,campaign_33,353,4,10.0,USD
SP001721,2022-04-01,33,Display,google_display,display,campaign_33,248,3,10.0,USD
SP001722,2022-04-02,33,Display,google_display,display,campaign_33,253,3,10.0,USD
SP001723,2022-04-03,33,Display,google_display,display,campaign_33,264,3,10.0,USD
SP001724,2022-04-04,33,Display,google_display,display,campaign_33,402,5,10.0,USD
SP001725,2022-04-05,33,Display,google_display,display,campaign_33,520,6,10.0,USD
SP001726,2022-04-06,33,Display,google_display,display,campaign_33,156,2,10.0,USD
SP001727,2022-04-07,33,Display,google_display,display,campaign_33,421,5,10.0,USD
SP001728,2022-04-08,33,Display,google_display,display,campaign_33,75,1,10.0,USD
SP001729,2022-04-09,33,Display,google_display,display,campaign_33,267,3,10.0,USD
SP001730,2022-04-10,33,Display,google_display,display,campaign_33,240,3,10.0,USD
SP001731,2022-04-11,33,Display,google_display,display,campaign_33,168,2,10.0,USD
SP001732,2022-04-12,33,Display,google_display,display,campaign_33,677,6,10.0,USD
SP001733,2022-04-13,33,Display,google_display,display,campaign_33,347,4,10.0,USD
SP001734,2022-04-14,33,Display,google_display,display,campaign_33,450,6,10.0,USD
SP001735,2022-04-15,33,Display,google_display,display,campaign_33,413,5,10.0,USD
SP001736,2022-04-16,33,Display,google_display,display,campaign_33,302,4,10.0,USD
SP001737,2022-04-17,33,Display,google_display,display,campaign_33,545,6,10.0,USD
SP001738,2022-04-18,33,Display,google_display,display,campaign_33,262,3,10.0,USD
SP001739,2023-03-19,34,Email,email,email,campaign_34,145,8,10.0,USD
SP001740,2023-03-20,34,Email,email,email,campaign_34,72,3,10.0,USD
SP001741,2023-03-21,34,Email,email,email,campaign_34,63,3,10.0,USD
SP001742,2023-03-22,34,Email,email,email,campaign_34,84,4,10.0,USD
SP001743,2023-03-23,34,Email,email,email,campaign_34,106,5,10.0,USD
SP001744,2023-03-24,34,Email,email,email,campaign_34,21,1,10.0,USD
SP001745,2023-03-25,34,Email,email,email,campaign_34,72,3,10.0,USD
SP001746,2023-03-26,34,Email,email,email,campaign_34,138,6,10.0,USD
SP001747,2023-03-27,34,Email,email,email,campaign_34,117,4,10.0,USD
SP001748,2023-03-28,34,Email,email,email,campaign_34,78,4,10.0,USD
SP001749,2023-03-29,34,Email,email,email,campaign_34,168,8,10.0,USD
SP001750,2023-03-30,34,Email,email,email,campaign_34,95,4,10.0,USD
SP001751,2023-03-31,34,Email,email,email,campaign_34,121,5,10.0,USD
SP001752,2023-04-01,34,Email,email,email,campaign_34,140,7,10.0,USD
SP001753,2023-04-02,34,Email,email,email,campaign_34,143,6,10.0,USD
SP001754,2023-04-03,34,Email,email,email,campaign_34,143,6,10.0,USD
SP001755,2023-04-04,34,Email,email,email,campaign_34,123,5,10.0,USD
SP001756,2023-04-05,34,Email,email,email,campaign_34,21,1,10.0,USD
SP001757,2023-04-06,34,Email,email,email,campaign_34,121,6,10.0,USD
SP001758,2023-04-07,34,Email,email,email,campaign_34,182,8,10.0,USD
SP001759,2023-04-08,34,Email,email,email,campaign_34,40,2,10.0,USD
SP001760,2023-04-09,34,Email,email,email,campaign_34,43,2,10.0,USD
SP001761,2023-04-10,34,Email,email,email,campaign_34,149,6,10.0,USD
SP001762,2023-04-11,34,Email,email,email,campaign_34,39,2,10.0,USD
SP001763,2023-04-12,34,Email,email,email,campaign_34,49,2,10.0,USD
SP001764,2023-04-13,34,Email,email,email,campaign_34,45,2,10.0,USD
SP001765,2023-04-14,34,Email,email,email,campaign_34,23,1,10.0,USD
SP001766,2023-04-15,34,Email,email,email,campaign_34,46,2,10.0,USD
SP001767,2023-04-16,34,Email,email,email,campaign_34,54,2,10.0,USD
SP001768,2023-04-17,34,Email,email,email,campaign_34,56,3,10.0,USD
SP001769,2023-04-18,34,Email,email,email,campaign_34,54,2,10.0,USD
SP001770,2023-04-19,34,Email,email,email,campaign_34,97,5,10.0,USD
SP001771,2023-04-20,34,Email,email,email,campaign_34,97,4,10.0,USD
SP001772,2023-04-21,34,Email,email,email,campaign_34,103,4,10.0,USD
SP001773,2023-04-22,34,Email,email,email,campaign_34,63,3,10.0,USD
SP001774,2023-04-23,34,Email,email,email,campaign_34,114,5,10.0,USD
SP001775,2023-04-24,34,Email,email,email,campaign_34,150,6,10.0,USD
SP001776,2023-04-25,34,Email,email,email,campaign_34,135,6,10.0,USD
SP001777,2023-04-26,34,Email,email,email,campaign_34,80,4,10.0,USD
SP001778,2023-04-27,34,Email,email,email,campaign_34,110,5,10.0,USD
SP001779,2023-04-28,34,Email,email,email,campaign_34,49,2,10.0,USD
SP001780,2023-04-29,34,Email,email,email,campaign_34,50,2,10.0,USD
SP001781,2023-04-30,34,Email,email,email,campaign_34,85,4,10.0,USD
SP001782,2023-05-01,34,Email,email,email,campaign_34,56,2,10.0,USD
SP001783,2023-05-02,34,Email,email,email,campaign_34,59,3,10.0,USD
SP001784,2023-05-03,34,Email,email,email,campaign_34,78,3,10.0,USD
SP001785,2023-05-04,34,Email,email,email,campaign_34,67,3,10.0,USD
SP001786,2023-05-05,34,Email,email,email,campaign_34,64,3,10.0,USD
SP001787,2023-05-06,34,Email,email,email,campaign_34,72,3,10.0,USD
SP001788,2023-05-07,34,Email,email,email,campaign_34,101,5,10.0,USD
SP001789,2023-05-08,34,Email,email,email,campaign_34,210,10,10.0,USD
SP001790,2023-05-09,34,Email,email,email,campaign_34,59,3,10.0,USD
SP001791,2023-05-10,34,Email,email,email,campaign_34,22,1,10.0,USD
SP001792,2023-05-11,34,Email,email,email,campaign_34,155,7,10.0,USD
SP001793,2023-05-12,34,Email,email,email,campaign_34,60,3,10.0,USD
SP001794,2023-05-13,34,Email,email,email,campaign_34,66,3,10.0,USD
SP001795,2022-11-06,35,Display,google_display,display,campaign_35,553,7,10.0,USD
SP001796,2022-11-07,35,Display,google_display,display,campaign_35,169,2,10.0,USD
SP001797,2022-11-08,35,Display,google_display,display,campaign_35,297,4,10.0,USD
SP001798,2022-11-09,35,Display,google_display,display,campaign_35,284,4,10.0,USD
SP001799,2022-11-10,35,Display,google_display,display,campaign_35,358,5,10.0,USD
SP001800,2022-11-11,35,Display,google_display,display,campaign_35,63,1,10.0,USD
SP001801,2022-11-12,35,Display,google_display,display,campaign_35,269,3,10.0,USD
SP001802,2022-11-13,35,Display,google_display,display,campaign_35,481,6,10.0,USD
SP001803,2022-11-14,35,Display,google_display,display,campaign_35,536,6,10.0,USD
SP001804,2022-11-15,35,Display,google_display,display,campaign_35,373,5,10.0,USD
SP001805,2022-11-16,35,Display,google_display,display,campaign_35,461,5,10.0,USD
SP001806,2022-11-17,35,Display,google_display,display,campaign_35,371,5,10.0,USD
SP001807,2022-11-18,35,Display,google_display,display,campaign_35,653,8,10.0,USD
SP001808,2022-11-19,35,Display,google_display,display,campaign_35,504,6,10.0,USD
SP001809,2022-11-20,35,Display,google_display,display,campaign_35,831,10,10.0,USD
SP001810,2022-11-21,35,Display,google_display,display,campaign_35,375,4,10.0,USD
SP001811,2022-11-22,35,Display,google_display,display,campaign_35,372,4,10.0,USD
SP001812,2022-11-23,35,Display,google_display,display,campaign_35,163,2,10.0,USD
SP001813,2022-11-24,35,Display,google_display,display,campaign_35,326,4,10.0,USD
SP001814,2022-11-25,35,Display,google_display,display,campaign_35,178,2,10.0,USD
SP001815,2022-11-26,35,Display,google_display,display,campaign_35,171,2,10.0,USD
SP001816,2023-04-03,36,Display,google_display,display,campaign_36,397,5,10.0,USD
SP001817,2023-04-04,36,Display,google_display,display,campaign_36,181,2,10.0,USD
SP001818,2023-04-05,36,Display,google_display,display,campaign_36,504,5,10.0,USD
SP001819,2023-04-06,36,Display,google_display,display,campaign_36,290,4,10.0,USD
SP001820,2023-04-07,36,Display,google_display,display,campaign_36,597,8,10.0,USD
SP001821,2023-04-08,36,Display,google_display,display,campaign_36,859,9,10.0,USD
SP001822,2023-04-09,36,Display,google_display,display,campaign_36,241,3,10.0,USD
SP001823,2023-04-10,36,Display,google_display,display,campaign_36,401,5,10.0,USD
SP001824,2023-04-11,36,Display,google_display,display,campaign_36,77,1,10.0,USD
SP001825,2023-04-12,36,Display,google_display,display,campaign_36,433,5,10.0,USD
SP001826,2023-04-13,36,Display,google_display,display,campaign_36,657,9,10.0,USD
SP001827,2023-04-14,36,Display,google_display,display,campaign_36,463,6,10.0,USD
SP001828,2023-04-15,36,Display,google_display,display,campaign_36,174,2,10.0,USD
SP001829,2023-04-16,36,Display,google_display,display,campaign_36,359,4,10.0,USD
SP001830,2023-04-17,36,Display,google_display,display,campaign_36,169,2,10.0,USD
SP001831,2023-04-18,36,Display,google_display,display,campaign_36,262,3,10.0,USD
SP001832,2023-04-19,36,Display,google_display,display,campaign_36,365,4,10.0,USD
SP001833,2023-04-20,36,Display,google_display,display,campaign_36,248,3,10.0,USD
SP001834,2023-04-21,36,Display,google_display,display,campaign_36,667,8,10.0,USD
SP001835,2023-04-22,36,Display,google_display,display,campaign_36,276,4,10.0,USD
SP001836,2023-04-23,36,Display,google_display,display,campaign_36,219,2,10.0,USD
SP001837,2023-04-24,36,Display,google_display,display,campaign_36,498,6,10.0,USD
SP001838,2023-04-25,36,Display,google_display,display,campaign_36,161,2,10.0,USD
SP001839,2023-04-26,36,Display,google_display,display,campaign_36,84,1,10.0,USD
SP001840,2023-04-27,36,Display,google_display,display,campaign_36,393,5,10.0,USD
SP001841,2023-04-28,36,Display,google_display,display,campaign_36,368,4,10.0,USD
SP001842,2023-04-29,36,Display,google_display,display,campaign_36,269,3,10.0,USD
SP001843,2023-04-30,36,Display,google_display,display,campaign_36,392,4,10.0,USD
SP001844,2023-05-01,36,Display,google_display,display,campaign_36,460,5,10.0,USD
SP001845,2023-05-02,36,Display,google_display,display,campaign_36,226,3,10.0,USD
SP001846,2023-05-03,36,Display,google_display,display,campaign_36,315,4,10.0,USD
SP001847,2023-05-04,36,Display,google_display,display,campaign_36,525,6,10.0,USD
SP001848,2023-05-05,36,Display,google_display,display,campaign_36,342,4,10.0,USD
SP001849,2023-05-06,36,Display,google_display,display,campaign_36,150,2,10.0,USD
SP001850,2023-05-07,36,Display,google_display,display,campaign_36,175,2,10.0,USD
SP001851,2023-05-08,36,Display,google_display,display,campaign_36,80,1,10.0,USD
SP001852,2023-05-09,36,Display,google_display,display,campaign_36,430,4,10.0,USD
SP001853,2023-05-10,36,Display,google_display,display,campaign_36,555,7,10.0,USD
SP001854,2023-05-11,36,Display,google_display,display,campaign_36,282,3,10.0,USD
SP001855,2023-05-12,36,Display,google_display,display,campaign_36,98,1,10.0,USD
SP001856,2023-05-13,36,Display,google_display,display,campaign_36,360,4,10.0,USD
SP001857,2023-05-14,36,Display,google_display,display,campaign_36,173,2,10.0,USD
SP001858,2023-05-15,36,Display,google_display,display,campaign_36,279,4,10.0,USD
SP001859,2023-05-16,36,Display,google_display,display,campaign_36,161,2,10.0,USD
SP001860,2023-05-17,36,Display,google_display,display,campaign_36,354,4,10.0,USD
SP001861,2023-05-18,36,Display,google_display,display,campaign_36,304,4,10.0,USD
SP001862,2023-05-19,36,Display,google_display,display,campaign_36,170,2,10.0,USD
SP001863,2023-05-20,36,Display,google_display,display,campaign_36,78,1,10.0,USD
SP001864,2023-05-21,36,Display,google_display,display,campaign_36,266,3,10.0,USD
SP001865,2023-05-22,36,Display,google_display,display,campaign_36,354,5,10.0,USD
SP001866,2023-05-23,36,Display,google_display,display,campaign_36,748,7,10.0,USD
SP001867,2023-05-24,36,Display,google_display,display,campaign_36,591,7,10.0,USD
SP001868,2023-05-25,36,Display,google_display,display,campaign_36,480,5,10.0,USD
SP001869,2023-05-26,36,Display,google_display,display,campaign_36,242,3,10.0,USD
SP001870,2023-05-27,36,Display,google_display,display,campaign_36,358,4,10.0,USD
SP001871,2023-05-28,36,Display,google_display,display,campaign_36,87,1,10.0,USD
SP001872,2023-05-29,36,Display,google_display,display,campaign_36,236,3,10.0,USD
SP001873,2023-05-30,36,Display,google_display,display,campaign_36,216,3,10.0,USD
SP001874,2023-05-31,36,Display,google_display,display,campaign_36,295,4,10.0,USD
SP001875,2023-06-01,36,Display,google_display,display,campaign_36,612,7,10.0,USD
SP001876,2023-06-02,36,Display,google_display,display,campaign_36,591,7,10.0,USD
SP001877,2023-06-03,36,Display,google_display,display,campaign_36,180,2,10.0,USD
SP001878,2023-06-04,36,Display,google_display,display,campaign_36,182,2,10.0,USD
SP001879,2023-06-05,36,Display,google_display,display,campaign_36,242,3,10.0,USD
SP001880,2023-06-06,36,Display,google_display,display,campaign_36,440,6,10.0,USD
SP001881,2023-06-07,36,Display,google_display,display,campaign_36,155,2,10.0,USD
SP001882,2023-06-08,36,Display,google_display,display,campaign_36,448,5,10.0,USD
SP001883,2023-06-09,36,Display,google_display,display,campaign_36,311,4,10.0,USD
SP001884,2023-06-10,36,Display,google_display,display,campaign_36,290,3,10.0,USD
SP001885,2022-10-20,37,Paid Search,google,cpc,campaign_37,43,2,10.0,USD
SP001886,2022-10-21,37,Paid Search,google,cpc,campaign_37,109,5,11.77,USD
