customer_id,traffic_source,campaign_id,attributed_revenue,attribution_model
25000,Referrals,18,855.65,Linear
25000,Affiliate,47,855.65,Linear
25000,Display,16,855.65,Linear
25000,Affiliate,40,855.65,Linear
25000,Paid Search,1,855.65,Linear
25008,Affiliate,47,0.0,Linear
25008,Email,43,0.0,Linear
25009,Affiliate,19,292.97666666666663,Linear
25009,Referrals,48,292.97666666666663,Linear
25009,Email,47,292.97666666666663,Linear
25010,Display,14,1252.47875,Linear
25010,Referrals,43,1252.47875,Linear
25010,Direct,18,1252.47875,Linear
25010,Referrals,19,1252.47875,Linear
25010,Affiliate,14,1252.47875,Linear
25010,Paid Search,20,1252.47875,Linear
25010,Email,38,1252.47875,Linear
25010,Referrals,43,1252.47875,Linear
25012,Paid Search,18,0.0,Linear
25012,Direct,26,0.0,Linear
25013,Paid Search,7,0.0,Linear
25013,Paid Search,50,0.0,Linear
25013,Email,50,0.0,Linear
25013,Email,6,0.0,Linear
25019,Paid Social,38,1613.255,Linear
25019,Paid Search,27,1613.255,Linear
25020,Paid Social,17,1712.8866666666663,Linear
25020,Affiliate,43,1712.8866666666663,Linear
25020,Referrals,5,1712.8866666666663,Linear
25024,Referrals,6,0.0,Linear
25024,Paid Search,33,0.0,Linear
25026,Paid Social,34,115.17,Linear
25026,Direct,31,115.17,Linear
25026,Paid Search,3,115.17,Linear
25026,Paid Search,23,115.17,Linear
25026,Email,29,115.17,Linear
25026,Paid Search,13,115.17,Linear
25026,Paid Social,22,115.17,Linear
25026,Display,26,115.17,Linear
25026,Display,27,115.17,Linear
25026,Direct,30,115.17,Linear
25032,Paid Social,38,0.0,Linear
25032,Affiliate,5,0.0,Linear
25032,Paid Search,33,0.0,Linear
25032,Display,16,0.0,Linear
25034,Email,41,1395.986666666667,Linear
25034,Direct,29,1395.986666666667,Linear
25034,Referrals,5,1395.986666666667,Linear
25038,Display,31,0.0,Linear
25038,Email,27,0.0,Linear
25038,Affiliate,19,0.0,Linear
25038,Paid Social,34,0.0,Linear
25038,Direct,3,0.0,Linear
25038,Paid Social,15,0.0,Linear
25041,Referrals,11,158.275,Linear
25041,Direct,37,158.275,Linear
25041,Paid Search,15,158.275,Linear
25041,Email,16,158.275,Linear
25041,Direct,27,158.275,Linear
25041,Paid Social,46,158.275,Linear
25041,Affiliate,47,158.275,Linear
25041,Referrals,48,158.275,Linear
25044,Email,14,315.12333333333333,Linear
25044,Direct,40,315.12333333333333,Linear
25044,Direct,2,315.12333333333333,Linear
25044,Email,30,315.12333333333333,Linear
25044,Email,1,315.12333333333333,Linear
25044,Paid Social,25,315.12333333333333,Linear
25045,Paid Search,17,568.12,Linear
25045,Direct,16,568.12,Linear
25045,Paid Social,3,568.12,Linear
25045,Direct,49,568.12,Linear
25045,Affiliate,17,568.12,Linear
25045,Direct,28,568.12,Linear
25045,Affiliate,23,568.12,Linear
25045,Affiliate,45,568.12,Linear
25052,Paid Search,30,914.9333333333334,Linear
25052,Affiliate,44,914.9333333333334,Linear
25052,Display,8,914.9333333333334,Linear
25058,Referrals,48,2979.415,Linear
25058,Paid Social,30,2979.415,Linear
25060,Display,13,0.0,Linear
25060,Referrals,5,0.0,Linear
25060,Affiliate,4,0.0,Linear
25060,Affiliate,40,0.0,Linear
25060,Display,6,0.0,Linear
25061,Affiliate,30,0.0,Linear
25061,Paid Social,42,0.0,Linear
25061,Display,14,0.0,Linear
25061,Direct,45,0.0,Linear
25064,Direct,35,165.72125,Linear
25064,Email,1,165.72125,Linear
25064,Affiliate,20,165.72125,Linear
25064,Affiliate,3,165.72125,Linear
25064,Display,1,165.72125,Linear
25064,Direct,27,165.72125,Linear
25064,Affiliate,40,165.72125,Linear
25064,Affiliate,18,165.72125,Linear
25068,Email,17,12.884615384615383,Linear
25068,Display,4,12.884615384615383,Linear
25068,Paid Social,28,12.884615384615383,Linear
25068,Referrals,14,12.884615384615383,Linear
25068,Affiliate,49,12.884615384615383,Linear
25068,Direct,10,12.884615384615383,Linear
25068,Referrals,44,12.884615384615383,Linear
25068,Paid Social,49,12.884615384615383,Linear
25068,Referrals,7,12.884615384615383,Linear
25068,Referrals,46,12.884615384615383,Linear
25068,Paid Social,39,12.884615384615383,Linear
25068,Email,25,12.884615384615383,Linear
25068,Affiliate,8,12.884615384615383,Linear
25073,Referrals,34,136.59428571428572,Linear
25073,Referrals,38,136.59428571428572,Linear
25073,Email,50,136.59428571428572,Linear
25073,Direct,18,136.59428571428572,Linear
25073,Referrals,4,136.59428571428572,Linear
25073,Direct,25,136.59428571428572,Linear
25073,Paid Search,3,136.59428571428572,Linear
25074,Email,14,35.733999999999995,Linear
25074,Paid Search,46,35.733999999999995,Linear
25074,Affiliate,36,35.733999999999995,Linear
25074,Paid Social,29,35.733999999999995,Linear
25074,Paid Search,39,35.733999999999995,Linear
25074,Email,35,35.733999999999995,Linear
25074,Paid Search,20,35.733999999999995,Linear
25074,Affiliate,6,35.733999999999995,Linear
25074,Paid Search,31,35.733999999999995,Linear
25074,Affiliate,45,35.733999999999995,Linear
25082,Affiliate,9,0.0,Linear
25082,Direct,34,0.0,Linear
25082,Referrals,30,0.0,Linear
25082,Direct,16,0.0,Linear
25082,Display,41,0.0,Linear
25082,Affiliate,22,0.0,Linear
25087,Email,41,0.0,Linear
25087,Display,17,0.0,Linear
25087,Paid Social,47,0.0,Linear
25087,Display,25,0.0,Linear
25087,Paid Search,7,0.0,Linear
25088,Affiliate,20,204.497,Linear
25088,Display,46,204.497,Linear
25088,Display,25,204.497,Linear
25088,Direct,8,204.497,Linear
25088,Direct,10,204.497,Linear
25088,Affiliate,6,204.497,Linear
25088,Paid Search,31,204.497,Linear
25088,Referrals,15,204.497,Linear
25088,Direct,23,204.497,Linear
25088,Email,8,204.497,Linear
25089,Paid Social,9,1198.672,Linear
25089,Paid Search,1,1198.672,Linear
25089,Affiliate,9,1198.672,Linear
25089,Display,24,1198.672,Linear
25089,Affiliate,4,1198.672,Linear
25090,Referrals,24,4974.200000000001,Linear
25091,Paid Social,34,0.0,Linear
25091,Paid Search,23,0.0,Linear
25098,Direct,33,1686.53,Linear
25098,Referrals,41,1686.53,Linear
25098,Display,7,1686.53,Linear
25099,Paid Social,27,434.1333333333334,Linear
25099,Paid Social,1,434.1333333333334,Linear
25099,Display,22,434.1333333333334,Linear
25102,Direct,26,167.39,Linear
25102,Paid Social,44,167.39,Linear
25102,Direct,15,167.39,Linear
25102,Referrals,45,167.39,Linear
25106,Affiliate,23,1338.085,Linear
25106,Display,6,1338.085,Linear
25108,Display,41,897.4219999999999,Linear
25108,Referrals,6,897.4219999999999,Linear
25108,Paid Social,9,897.4219999999999,Linear
25108,Paid Search,16,897.4219999999999,Linear
25108,Paid Search,46,897.4219999999999,Linear
25109,Paid Social,40,0.0,Linear
25115,Paid Search,48,442.32,Linear
25115,Paid Search,50,442.32,Linear
25115,Email,8,442.32,Linear
25117,Paid Social,39,222.69,Linear
25117,Direct,6,222.69,Linear
25120,Referrals,2,0.0,Linear
25120,Paid Search,13,0.0,Linear
25120,Referrals,44,0.0,Linear
25123,Email,6,80.61,Linear
25126,Affiliate,43,303.625,Linear
25126,Paid Social,42,303.625,Linear
25126,Affiliate,45,303.625,Linear
25126,Paid Social,4,303.625,Linear
25126,Paid Search,20,303.625,Linear
25126,Affiliate,20,303.625,Linear
25133,Direct,39,0.0,Linear
25133,Paid Search,1,0.0,Linear
25133,Paid Social,28,0.0,Linear
25134,Affiliate,48,630.31,Linear
25138,Affiliate,42,841.1333333333333,Linear
25138,Referrals,7,841.1333333333333,Linear
25138,Email,40,841.1333333333333,Linear
25139,Paid Search,5,240.62,Linear
25142,Paid Social,27,465.9588888888889,Linear
25142,Affiliate,35,465.9588888888889,Linear
25142,Paid Search,50,465.9588888888889,Linear
25142,Direct,34,465.9588888888889,Linear
25142,Direct,23,465.9588888888889,Linear
25142,Direct,25,465.9588888888889,Linear
25142,Affiliate,39,465.9588888888889,Linear
25142,Paid Search,47,465.9588888888889,Linear
25142,Display,49,465.9588888888889,Linear
25143,Affiliate,13,35.59375,Linear
25143,Direct,2,35.59375,Linear
25143,Paid Social,5,35.59375,Linear
25143,Affiliate,41,35.59375,Linear
25143,Paid Social,27,35.59375,Linear
25143,Paid Social,13,35.59375,Linear
25143,Paid Search,44,35.59375,Linear
25143,Display,39,35.59375,Linear
25146,Direct,39,1102.725,Linear
25146,Display,39,1102.725,Linear
25149,Direct,5,0.0,Linear
25149,Affiliate,29,0.0,Linear
25149,Display,39,0.0,Linear
25149,Referrals,1,0.0,Linear
25149,Display,25,0.0,Linear
25149,Direct,38,0.0,Linear
25154,Referrals,45,797.8275,Linear
25154,Direct,44,797.8275,Linear
25154,Direct,18,797.8275,Linear
25154,Email,12,797.8275,Linear
25155,Direct,23,1059.7175,Linear
25155,Email,5,1059.7175,Linear
25155,Referrals,13,1059.7175,Linear
25155,Email,10,1059.7175,Linear
25156,Paid Search,48,0.0,Linear
25158,Paid Social,16,358.312,Linear
25158,Direct,44,358.312,Linear
25158,Paid Search,13,358.312,Linear
25158,Referrals,41,358.312,Linear
25158,Direct,19,358.312,Linear
25161,Paid Search,31,0.0,Linear
25161,Direct,8,0.0,Linear
25161,Affiliate,11,0.0,Linear
25161,Email,50,0.0,Linear
25162,Display,23,0.0,Linear
25162,Direct,24,0.0,Linear
25164,Paid Search,16,547.0775,Linear
25164,Paid Social,42,547.0775,Linear
25164,Direct,9,547.0775,Linear
25164,Direct,48,547.0775,Linear
25165,Direct,28,130.4842857142857,Linear
25165,Paid Search,46,130.4842857142857,Linear
25165,Affiliate,24,130.4842857142857,Linear
25165,Paid Search,36,130.4842857142857,Linear
25165,Display,3,130.4842857142857,Linear
25165,Paid Social,46,130.4842857142857,Linear
25165,Display,19,130.4842857142857,Linear
25167,Display,15,643.4333333333333,Linear
25167,Direct,14,643.4333333333333,Linear
25167,Affiliate,31,643.4333333333333,Linear
25169,Direct,43,0.0,Linear
25169,Direct,12,0.0,Linear
25169,Referrals,41,0.0,Linear
25169,Email,25,0.0,Linear
25169,Referrals,36,0.0,Linear
25170,Display,29,0.0,Linear
25170,Referrals,11,0.0,Linear
25170,Email,18,0.0,Linear
25170,Email,35,0.0,Linear
25170,Paid Search,26,0.0,Linear
25170,Display,15,0.0,Linear
25170,Paid Social,23,0.0,Linear
25173,Display,49,0.0,Linear
25173,Paid Search,12,0.0,Linear
25176,Email,27,0.0,Linear
25176,Referrals,33,0.0,Linear
25176,Display,21,0.0,Linear
25177,Email,44,824.0120000000001,Linear
25177,Affiliate,44,824.0120000000001,Linear
25177,Display,7,824.0120000000001,Linear
25177,Affiliate,39,824.0120000000001,Linear
25177,Referrals,4,824.0120000000001,Linear
25180,Paid Social,14,755.15,Linear
25181,Paid Search,36,232.19714285714284,Linear
25181,Paid Social,34,232.19714285714284,Linear
25181,Paid Social,50,232.19714285714284,Linear
25181,Direct,46,232.19714285714284,Linear
25181,Paid Social,27,232.19714285714284,Linear
25181,Direct,18,232.19714285714284,Linear
25181,Affiliate,21,232.19714285714284,Linear
25181,Affiliate,28,232.19714285714284,Linear
25181,Affiliate,9,232.19714285714284,Linear
25181,Direct,20,232.19714285714284,Linear
25181,Affiliate,50,232.19714285714284,Linear
25181,Email,32,232.19714285714284,Linear
25181,Display,11,232.19714285714284,Linear
25181,Referrals,10,232.19714285714284,Linear
25182,Paid Social,47,170.5909090909091,Linear
25182,Affiliate,39,170.5909090909091,Linear
25182,Display,44,170.5909090909091,Linear
25182,Email,10,170.5909090909091,Linear
25182,Display,30,170.5909090909091,Linear
25182,Display,50,170.5909090909091,Linear
25182,Direct,8,170.5909090909091,Linear
25182,Paid Social,45,170.5909090909091,Linear
25182,Direct,20,170.5909090909091,Linear
25182,Referrals,1,170.5909090909091,Linear
25182,Referrals,12,170.5909090909091,Linear
25183,Paid Social,26,573.255,Linear
25183,Display,26,573.255,Linear
25191,Direct,42,0.0,Linear
25195,Paid Search,20,191.36875,Linear
25195,Referrals,35,191.36875,Linear
25195,Referrals,20,191.36875,Linear
25195,Referrals,50,191.36875,Linear
25195,Display,36,191.36875,Linear
25195,Paid Social,31,191.36875,Linear
25195,Email,19,191.36875,Linear
25195,Email,43,191.36875,Linear
25201,Email,47,1079.0433333333333,Linear
25201,Paid Social,8,1079.0433333333333,Linear
25201,Display,16,1079.0433333333333,Linear
25203,Display,38,0.0,Linear
25203,Paid Search,29,0.0,Linear
25204,Paid Social,32,0.0,Linear
25204,Paid Social,49,0.0,Linear
25204,Display,16,0.0,Linear
25206,Email,20,415.825,Linear
25206,Affiliate,16,415.825,Linear
25206,Paid Social,21,415.825,Linear
25206,Affiliate,48,415.825,Linear
25207,Paid Social,30,1708.08,Linear
25207,Display,11,1708.08,Linear
25209,Referrals,10,0.0,Linear
25209,Affiliate,27,0.0,Linear
25209,Email,9,0.0,Linear
25209,Direct,48,0.0,Linear
25210,Direct,49,327.51,Linear
25210,Direct,15,327.51,Linear
25213,Paid Search,45,1626.93,Linear
25218,Direct,23,263.8722222222222,Linear
25218,Affiliate,39,263.8722222222222,Linear
25218,Affiliate,20,263.8722222222222,Linear
25218,Display,27,263.8722222222222,Linear
25218,Paid Social,46,263.8722222222222,Linear
25218,Email,3,263.8722222222222,Linear
25218,Affiliate,13,263.8722222222222,Linear
25218,Referrals,40,263.8722222222222,Linear
25218,Direct,37,263.8722222222222,Linear
25219,Paid Search,41,398.14875,Linear
25219,Direct,32,398.14875,Linear
25219,Display,22,398.14875,Linear
25219,Display,50,398.14875,Linear
25219,Referrals,19,398.14875,Linear
25219,Paid Social,19,398.14875,Linear
25219,Paid Search,30,398.14875,Linear
25219,Paid Search,9,398.14875,Linear
25220,Direct,14,1177.17,Linear
25220,Paid Social,34,1177.17,Linear
25220,Paid Social,19,1177.17,Linear
25220,Email,5,1177.17,Linear
25221,Email,33,1179.8925,Linear
25221,Paid Search,42,1179.8925,Linear
25221,Affiliate,16,1179.8925,Linear
25221,Affiliate,26,1179.8925,Linear
25224,Display,23,0.0,Linear
25224,Direct,31,0.0,Linear
25224,Referrals,19,0.0,Linear
25224,Email,6,0.0,Linear
25225,Referrals,17,3463.61,Linear
25226,Paid Social,29,583.19,Linear
25230,Display,6,896.29,Linear
25231,Referrals,43,1244.585,Linear
25231,Display,33,1244.585,Linear
25235,Affiliate,48,391.1385714285715,Linear
25235,Display,2,391.1385714285715,Linear
25235,Email,10,391.1385714285715,Linear
25235,Email,32,391.1385714285715,Linear
25235,Direct,47,391.1385714285715,Linear
25235,Display,47,391.1385714285715,Linear
25235,Email,21,391.1385714285715,Linear
25236,Affiliate,14,0.0,Linear
25236,Referrals,12,0.0,Linear
25236,Paid Search,24,0.0,Linear
25239,Display,22,0.0,Linear
25239,Email,19,0.0,Linear
25239,Email,15,0.0,Linear
25239,Referrals,29,0.0,Linear
25239,Direct,45,0.0,Linear
25239,Direct,14,0.0,Linear
25239,Referrals,30,0.0,Linear
25239,Referrals,22,0.0,Linear
25239,Paid Search,6,0.0,Linear
25239,Paid Social,9,0.0,Linear
25242,Paid Social,32,2048.74,Linear
25242,Display,6,2048.74,Linear
25245,Display,50,546.4466666666667,Linear
25245,Paid Search,9,546.4466666666667,Linear
25245,Email,11,546.4466666666667,Linear
25247,Paid Social,9,1443.263333333333,Linear
25247,Display,23,1443.263333333333,Linear
25247,Paid Search,46,1443.263333333333,Linear
25251,Referrals,9,286.1536363636364,Linear
25251,Referrals,47,286.1536363636364,Linear
25251,Email,42,286.1536363636364,Linear
25251,Referrals,19,286.1536363636364,Linear
25251,Paid Social,24,286.1536363636364,Linear
25251,Affiliate,7,286.1536363636364,Linear
25251,Paid Social,25,286.1536363636364,Linear
25251,Paid Search,12,286.1536363636364,Linear
25251,Paid Social,46,286.1536363636364,Linear
25251,Affiliate,21,286.1536363636364,Linear
25251,Display,13,286.1536363636364,Linear
25254,Affiliate,16,1341.24,Linear
25254,Paid Social,6,1341.24,Linear
25255,Referrals,3,0.0,Linear
25255,Email,19,0.0,Linear
25255,Referrals,40,0.0,Linear
25255,Paid Social,41,0.0,Linear
25255,Paid Search,46,0.0,Linear
25255,Direct,14,0.0,Linear
25255,Email,7,0.0,Linear
25255,Paid Social,47,0.0,Linear
25255,Paid Social,44,0.0,Linear
25257,Paid Search,44,1541.12,Linear
25257,Direct,42,1541.12,Linear
25261,Display,7,1313.11,Linear
25261,Paid Search,26,1313.11,Linear
25262,Paid Social,27,2102.2,Linear
25262,Email,35,2102.2,Linear
25264,Display,43,1641.234,Linear
25264,Display,36,1641.234,Linear
25264,Referrals,1,1641.234,Linear
25264,Paid Search,29,1641.234,Linear
25264,Referrals,43,1641.234,Linear
25271,Paid Search,27,0.0,Linear
25271,Display,10,0.0,Linear
25271,Direct,42,0.0,Linear
25271,Affiliate,23,0.0,Linear
25271,Referrals,39,0.0,Linear
25271,Affiliate,6,0.0,Linear
25271,Display,3,0.0,Linear
25274,Paid Search,30,7773.48,Linear
25277,Referrals,27,0.0,Linear
25278,Affiliate,12,399.1542857142857,Linear
25278,Direct,48,399.1542857142857,Linear
25278,Affiliate,45,399.1542857142857,Linear
25278,Paid Social,38,399.1542857142857,Linear
25278,Email,1,399.1542857142857,Linear
25278,Referrals,8,399.1542857142857,Linear
25278,Display,27,399.1542857142857,Linear
25281,Direct,44,0.0,Linear
25281,Email,19,0.0,Linear
25281,Paid Social,37,0.0,Linear
25281,Affiliate,15,0.0,Linear
25281,Display,19,0.0,Linear
25287,Direct,22,0.0,Linear
25287,Paid Social,37,0.0,Linear
25288,Email,2,620.155,Linear
25288,Paid Search,37,620.155,Linear
25288,Paid Search,34,620.155,Linear
25288,Referrals,32,620.155,Linear
25288,Display,23,620.155,Linear
25288,Paid Social,31,620.155,Linear
25288,Paid Social,48,620.155,Linear
25288,Display,50,620.155,Linear
25289,Direct,29,2984.24,Linear
25291,Paid Social,10,498.2533333333333,Linear
25291,Direct,44,498.2533333333333,Linear
25291,Email,18,498.2533333333333,Linear
25291,Paid Social,13,498.2533333333333,Linear
25291,Affiliate,50,498.2533333333333,Linear
25291,Display,12,498.2533333333333,Linear
25294,Paid Social,4,713.735,Linear
25294,Direct,40,713.735,Linear
25294,Email,20,713.735,Linear
25294,Direct,1,713.735,Linear
25297,Display,22,1771.53,Linear
25298,Paid Search,33,0.0,Linear
25298,Paid Social,48,0.0,Linear
25298,Direct,6,0.0,Linear
25298,Paid Search,10,0.0,Linear
25300,Display,8,138.38,Linear
25300,Paid Search,13,138.38,Linear
25300,Referrals,13,138.38,Linear
25300,Email,23,138.38,Linear
25302,Paid Social,18,0.0,Linear
25302,Display,15,0.0,Linear
25305,Display,37,0.0,Linear
25305,Paid Social,30,0.0,Linear
25305,Paid Social,36,0.0,Linear
25305,Display,31,0.0,Linear
25305,Display,32,0.0,Linear
25305,Referrals,32,0.0,Linear
25305,Direct,12,0.0,Linear
25305,Direct,17,0.0,Linear
25305,Affiliate,47,0.0,Linear
25307,Referrals,30,0.0,Linear
25307,Affiliate,2,0.0,Linear
25310,Affiliate,35,0.0,Linear
25310,Paid Search,38,0.0,Linear
25310,Paid Search,29,0.0,Linear
25311,Affiliate,31,3767.75,Linear
25313,Referrals,45,0.0,Linear
25313,Paid Social,7,0.0,Linear
25315,Affiliate,11,0.0,Linear
25318,Paid Social,45,0.0,Linear
25321,Referrals,46,0.0,Linear
25321,Referrals,25,0.0,Linear
25321,Paid Search,26,0.0,Linear
25321,Paid Search,11,0.0,Linear
25322,Paid Social,49,258.25,Linear
25322,Affiliate,33,258.25,Linear
25322,Paid Social,15,258.25,Linear
25322,Display,38,258.25,Linear
25322,Paid Search,50,258.25,Linear
25323,Referrals,33,1049.98,Linear
25325,Paid Search,19,0.0,Linear
25325,Paid Search,46,0.0,Linear
25327,Display,17,641.5155555555555,Linear
25327,Direct,38,641.5155555555555,Linear
25327,Affiliate,43,641.5155555555555,Linear
25327,Direct,18,641.5155555555555,Linear
25327,Paid Search,47,641.5155555555555,Linear
25327,Email,5,641.5155555555555,Linear
25327,Email,50,641.5155555555555,Linear
25327,Display,3,641.5155555555555,Linear
25327,Paid Search,48,641.5155555555555,Linear
25328,Direct,48,413.612,Linear
25328,Referrals,18,413.612,Linear
25328,Affiliate,10,413.612,Linear
25328,Paid Social,10,413.612,Linear
25328,Referrals,43,413.612,Linear
25331,Paid Search,21,0.0,Linear
25331,Paid Social,39,0.0,Linear
25331,Affiliate,25,0.0,Linear
25331,Direct,21,0.0,Linear
25335,Paid Search,17,0.0,Linear
25335,Paid Search,47,0.0,Linear
25335,Affiliate,10,0.0,Linear
25335,Paid Social,27,0.0,Linear
25345,Affiliate,50,0.0,Linear
25345,Email,6,0.0,Linear
25353,Paid Search,35,790.065,Linear
25353,Email,38,790.065,Linear
25353,Display,12,790.065,Linear
25353,Display,26,790.065,Linear
25353,Paid Social,3,790.065,Linear
25353,Paid Social,48,790.065,Linear
25354,Affiliate,46,1639.39,Linear
25356,Display,8,0.0,Linear
25356,Email,26,0.0,Linear
25356,Paid Search,34,0.0,Linear
25356,Email,14,0.0,Linear
25356,Paid Social,43,0.0,Linear
25356,Affiliate,35,0.0,Linear
25356,Direct,38,0.0,Linear
25356,Referrals,8,0.0,Linear
25356,Referrals,30,0.0,Linear
25356,Affiliate,20,0.0,Linear
25357,Referrals,1,558.1815384615385,Linear
25357,Display,14,558.1815384615385,Linear
