transaction_id,customer_id,event_id,campaign_id,traffic_source,touchpoint_time,conversion_time,gross_revenue,total_touchpoints,attribution_weight,attributed_revenue
54801,65663,355618,5,Email,2021-04-23 08:10:31,2022-09-10 10:49:18,93.46,1,1.0,93.46
54803,63825,1849074,29,Paid Search,2021-03-15 03:07:16,2021-08-16 07:04:10,42.42,1,1.0,42.42
54805,85644,1432370,0,Organic,2021-10-15 12:29:01,2022-01-31 19:25:59,35.8,1,1.0,35.8
54807,69189,1084745,32,Email,2021-11-08 06:08:25,2023-03-03 11:57:26,89.82,1,1.0,89.82
54808,77455,323721,49,Email,2021-04-19 04:47:33,2023-01-27 00:48:14,49.62,4,0.25,12.4
54808,77455,1061620,0,Organic,2021-04-23 19:08:42,2023-01-27 00:48:14,49.62,4,0.25,12.4
54808,77455,1736790,0,Organic,2022-04-08 14:05:06,2023-01-27 00:48:14,49.62,4,0.25,12.4
54808,77455,550303,0,Organic,2023-01-15 02:27:42,2023-01-27 00:48:14,49.62,4,0.25,12.4
54809,53581,773047,42,Paid Search,2021-03-10 15:03:32,2023-11-23 19:00:28,59.73,4,0.25,14.93
54809,53581,514932,4,Email,2022-07-20 18:06:41,2023-11-23 19:00:28,59.73,4,0.25,14.93
54809,53581,271765,0,Direct,2023-03-14 09:11:55,2023-11-23 19:00:28,59.73,4,0.25,14.93
54809,53581,511338,0,Direct,2023-08-10 12:28:05,2023-11-23 19:00:28,59.73,4,0.25,14.93
54810,66224,1384864,0,Organic,2022-02-06 09:05:05,2023-01-26 22:06:51,505.82,2,0.5,252.91
54810,66224,470678,0,Organic,2022-06-28 17:12:36,2023-01-26 22:06:51,505.82,2,0.5,252.91
54811,58274,234657,0,Organic,2022-12-05 15:27:20,2023-07-22 17:04:55,28.55,1,1.0,28.55
54814,73448,275205,0,Direct,2021-01-21 19:56:59,2021-07-03 06:20:05,132.01,1,1.0,132.01
54816,39316,560822,0,Organic,2021-01-16 20:53:03,2021-07-03 07:34:35,73.1,1,1.0,73.1
54817,15848,998939,0,Organic,2022-07-17 18:31:58,2023-07-15 00:42:35,57.23,1,1.0,57.23
54820,80523,652756,0,Organic,2021-07-18 15:09:03,2022-06-01 05:38:35,121.2,3,0.3333,40.4
54820,80523,987725,0,Organic,2021-11-14 20:19:35,2022-06-01 05:38:35,121.2,3,0.3333,40.4
54820,80523,771581,12,Paid Search,2022-03-07 04:15:32,2022-06-01 05:38:35,121.2,3,0.3333,40.4
54822,32241,1332255,43,Social,2021-09-22 18:40:24,2022-06-09 13:22:13,238.2,1,1.0,238.2
54824,57696,1051788,32,Social,2021-05-25 07:51:55,2021-07-14 22:08:04,106.46,1,1.0,106.46
54825,88875,900848,0,Organic,2021-07-19 06:32:44,2022-03-22 07:24:02,111.94,1,1.0,111.94
54827,26284,1785869,47,Social,2021-04-22 07:08:29,2021-07-09 03:47:31,36.58,1,1.0,36.58
54828,88347,540328,0,Organic,2021-02-24 08:06:55,2022-06-23 11:59:27,7.97,1,1.0,7.97
54829,49013,1510254,0,Direct,2021-03-13 05:15:07,2023-04-01 20:56:59,99.4,3,0.3333,33.13
54829,49013,120988,0,Organic,2022-01-27 12:30:31,2023-04-01 20:56:59,99.4,3,0.3333,33.13
54829,49013,1371714,0,Organic,2022-08-16 07:08:38,2023-04-01 20:56:59,99.4,3,0.3333,33.13
54830,15979,758326,0,Organic,2022-09-26 23:14:29,2023-07-21 00:38:58,11.98,3,0.3333,3.99
54830,15979,803009,3,Email,2022-11-23 07:51:41,2023-07-21 00:38:58,11.98,3,0.3333,3.99
54830,15979,634852,0,Organic,2023-05-17 04:57:10,2023-07-21 00:38:58,11.98,3,0.3333,3.99
54832,69699,171334,0,Organic,2021-04-05 12:19:21,2021-10-24 06:42:11,21.36,1,1.0,21.36
54833,98327,648879,45,Paid Search,2021-02-05 18:46:11,2022-09-05 21:27:49,86.55,2,0.5,43.27
54833,98327,1021142,22,Social,2022-09-04 15:28:25,2022-09-05 21:27:49,86.55,2,0.5,43.27
54835,77268,439038,0,Organic,2021-04-05 17:31:03,2023-11-18 15:47:49,44.26,3,0.3333,14.75
54835,77268,1131711,0,Organic,2022-06-17 06:24:16,2023-11-18 15:47:49,44.26,3,0.3333,14.75
54835,77268,237635,7,Paid Search,2023-11-08 15:29:07,2023-11-18 15:47:49,44.26,3,0.3333,14.75
54837,42871,1120340,4,Paid Search,2022-11-21 16:25:55,2023-09-19 22:40:33,58.5,1,1.0,58.5
54839,84826,222057,0,Organic,2021-01-17 13:37:41,2021-11-18 19:34:04,55.06,2,0.5,27.53
54839,84826,1240088,49,Email,2021-06-19 04:25:56,2021-11-18 19:34:04,55.06,2,0.5,27.53
54841,68626,767824,32,Social,2022-11-18 15:15:26,2023-04-22 04:22:14,59.81,1,1.0,59.81
54842,31300,93920,0,ORGANIC,2021-08-25 02:00:24,2022-11-06 14:14:54,24.94,1,1.0,24.94
54843,18240,1360342,0,Organic,2021-07-25 21:25:38,2022-05-02 18:08:04,25.29,1,1.0,25.29
54846,91263,205096,39,Social,2021-03-28 07:00:15,2022-02-15 07:27:26,70.95,1,1.0,70.95
54847,19113,479580,2,Paid Search,2022-07-31 09:01:16,2023-09-09 11:18:02,480.12,1,1.0,480.12
54849,85212,485121,46,EMAIL,2021-01-21 19:26:40,2021-05-19 01:19:55,85.57,1,1.0,85.57
54851,73179,287433,9,Email,2021-09-21 12:17:43,2022-06-14 19:32:00,52.44,1,1.0,52.44
54852,51730,743872,47,Email,2021-01-22 08:35:44,2022-08-07 20:18:25,14.39,2,0.5,7.2
54852,51730,1309516,0,Organic,2022-03-13 13:36:22,2022-08-07 20:18:25,14.39,2,0.5,7.2
54858,91619,976123,0,Organic,2022-01-29 15:33:11,2023-12-18 06:39:03,7.39,1,1.0,7.39
54860,35456,1165656,0,Direct,2021-03-02 20:33:14,2022-01-28 16:37:33,22.95,3,0.3333,7.65
54860,35456,1868113,11,Paid Search,2021-03-06 21:57:12,2022-01-28 16:37:33,22.95,3,0.3333,7.65
54860,35456,1209495,0,Organic,2021-09-12 20:44:37,2022-01-28 16:37:33,22.95,3,0.3333,7.65
54861,28372,1382672,0,Organic,2021-03-29 10:45:42,2023-11-14 12:10:47,227.54,4,0.25,56.88
54861,28372,687676,0,Organic,2022-03-19 22:13:53,2023-11-14 12:10:47,227.54,4,0.25,56.88
54861,28372,138656,34,Paid Search,2022-08-07 18:16:20,2023-11-14 12:10:47,227.54,4,0.25,56.88
54861,28372,1161638,12,Paid Search,2023-08-09 13:50:20,2023-11-14 12:10:47,227.54,4,0.25,56.88
54862,12000,427204,0,Organic,2021-05-15 18:34:06,2022-05-21 14:41:23,164.6,1,1.0,164.6
54863,83934,1755108,0,Organic,2021-06-08 11:42:13,2022-01-11 19:52:02,26.02,1,1.0,26.02
54864,40615,1951348,1,Paid Search,2021-04-14 20:27:49,2022-03-04 21:23:54,70.18,4,0.25,17.55
54864,40615,282567,50,Paid Search,2021-06-13 00:41:51,2022-03-04 21:23:54,70.18,4,0.25,17.55
54864,40615,651736,0,Organic,2021-10-06 21:05:46,2022-03-04 21:23:54,70.18,4,0.25,17.55
54864,40615,1883896,0,Direct,2021-12-23 13:03:43,2022-03-04 21:23:54,70.18,4,0.25,17.55
54865,43233,1881802,0,Organic,2021-01-14 12:13:02,2021-02-18 12:28:03,74.76,1,1.0,74.76
54866,82881,97215,35,Paid Search,2021-06-25 07:50:43,2021-07-29 14:00:00,176.67,1,1.0,176.67
54868,87525,847063,0,Organic,2021-05-16 10:55:45,2022-10-04 23:19:43,9.54,1,1.0,9.54
54871,77732,639777,37,Paid Search,2021-12-02 05:33:32,2022-12-23 17:53:50,78.7,2,0.5,39.35
54871,77732,1551997,0,Organic,2022-06-01 15:00:53,2022-12-23 17:53:50,78.7,2,0.5,39.35
54874,30981,900394,0,Organic,2021-02-27 16:09:55,2022-02-24 22:42:34,35.8,3,0.3333,11.93
54874,30981,1971896,49,Social,2021-04-21 01:55:17,2022-02-24 22:42:34,35.8,3,0.3333,11.93
54874,30981,1430082,25,Social,2021-07-09 12:19:11,2022-02-24 22:42:34,35.8,3,0.3333,11.93
54875,63529,780433,0,Organic,2021-01-16 19:08:59,2023-09-10 20:35:51,160.92,4,0.25,40.23
54875,63529,422917,0,Organic,2022-03-15 23:39:56,2023-09-10 20:35:51,160.92,4,0.25,40.23
54875,63529,1182149,0,Organic,2022-09-17 10:51:17,2023-09-10 20:35:51,160.92,4,0.25,40.23
54875,63529,1831880,0,Direct,2022-11-08 10:29:20,2023-09-10 20:35:51,160.92,4,0.25,40.23
54877,91750,1968589,0,Organic,2021-07-30 06:02:09,2023-07-27 09:11:07,39.52,1,1.0,39.52
54885,92903,716509,0,Organic,2023-01-31 15:55:04,2023-02-03 13:03:43,29.88,1,1.0,29.88
54887,83105,1845023,24,Email,2021-11-16 06:00:22,2022-01-02 13:38:33,125.59,1,1.0,125.59
54889,45279,21403,0,Organic,2021-04-27 01:30:49,2022-03-24 22:51:29,42.32,1,1.0,42.32
54890,93447,537445,36,Paid Search,2022-04-08 00:44:52,2023-11-28 18:52:42,201.24,2,0.5,100.62
54890,93447,364889,18,Paid Search,2023-08-27 18:08:24,2023-11-28 18:52:42,201.24,2,0.5,100.62
54891,64166,947944,0,Organic,2021-04-05 09:01:39,2021-08-07 05:46:07,8.83,1,1.0,8.83
54893,76091,1632502,0,Organic,2021-07-06 21:14:48,2023-01-30 19:56:40,23.03,1,1.0,23.03
54895,41356,163313,39,Paid Search,2021-03-26 12:53:43,2021-04-14 21:28:57,49.5,1,1.0,49.5
54896,67985,287294,26,Paid Search,2021-09-16 16:55:24,2023-06-10 17:33:59,14.81,2,0.5,7.41
54896,67985,172599,0,Organic,2022-06-21 12:50:59,2023-06-10 17:33:59,14.81,2,0.5,7.41
54898,86661,876879,19,Paid Search,2022-11-06 05:57:13,2023-02-11 15:14:00,104.35,2,0.5,52.17
54898,86661,401486,50,PAID SEARCH,2022-12-31 15:47:23,2023-02-11 15:14:00,104.35,2,0.5,52.17
54900,41284,1750999,4,Paid Search,2021-12-18 16:56:03,2023-07-29 16:06:39,25.46,1,1.0,25.46
54903,95746,1407699,0,Organic,2021-08-20 12:31:37,2021-12-02 22:12:34,275.94,1,1.0,275.94
54906,28570,1501925,0,Organic,2022-11-21 15:48:55,2023-09-08 22:03:18,50.94,2,0.5,25.47
54906,28570,366956,39,Social,2022-12-16 11:14:48,2023-09-08 22:03:18,50.94,2,0.5,25.47
54908,94210,1584316,0,Organic,2021-05-06 09:18:50,2023-08-27 20:21:17,54.23,4,0.25,13.56
54908,94210,1627430,36,Paid Search,2022-06-08 06:35:17,2023-08-27 20:21:17,54.23,4,0.25,13.56
54908,94210,1649676,0,Organic,2022-11-25 16:53:11,2023-08-27 20:21:17,54.23,4,0.25,13.56
54908,94210,75320,44,Email,2023-06-14 13:49:42,2023-08-27 20:21:17,54.23,4,0.25,13.56
54911,92939,1818034,43,Email,2022-03-29 01:35:24,2022-12-19 19:51:11,87.85,1,1.0,87.85
54913,90928,1651041,0,Direct,2021-09-28 10:19:22,2023-11-09 21:31:08,55.61,2,0.5,27.8
54913,90928,1056851,0,Organic,2023-01-12 15:45:29,2023-11-09 21:31:08,55.61,2,0.5,27.8
54914,72682,1021024,2,Social,2021-09-17 17:59:03,2023-07-29 18:05:27,82.19,1,1.0,82.19
54915,29260,1445333,3,Social,2021-08-13 02:24:53,2023-03-05 15:45:09,73.46,1,1.0,73.46
54918,49243,773148,0,Organic,2021-06-06 09:39:16,2023-09-21 02:13:36,75.27,1,1.0,75.27
54919,51272,562008,0,Organic,2022-11-07 01:47:37,2023-08-16 04:54:22,65.21,3,0.3333,21.74
54919,51272,1799420,32,Social,2022-12-09 18:55:41,2023-08-16 04:54:22,65.21,3,0.3333,21.74
54919,51272,387282,18,Social,2023-04-09 07:12:15,2023-08-16 04:54:22,65.21,3,0.3333,21.74
54921,63907,1618539,0,Organic,2022-06-20 11:57:44,2023-12-11 20:46:06,102.13,1,1.0,102.13
54923,11251,313118,34,Email,2022-09-06 13:36:15,2023-07-26 20:21:13,77.66,1,1.0,77.66
54926,9383,544599,0,Direct,2021-11-05 19:25:00,2022-11-09 19:14:20,108.74,3,0.3333,36.25
54926,9383,1086223,0,Organic,2022-03-27 19:59:33,2022-11-09 19:14:20,108.74,3,0.3333,36.25
54926,9383,411619,0,Organic,2022-06-02 06:18:38,2022-11-09 19:14:20,108.74,3,0.3333,36.25
54927,71730,1742978,0,DIRECT,2021-04-19 08:09:49,2021-08-21 17:33:20,101.98,1,1.0,101.98
54928,50885,1860686,21,Paid Search,2021-07-07 21:37:40,2021-09-11 14:04:06,119.52,1,1.0,119.52
54930,74435,683581,33,Paid Search,2021-05-14 05:30:50,2022-12-24 23:42:38,251.74,1,1.0,251.74
54931,47722,1226168,29,Email,2021-05-30 21:13:36,2021-09-15 16:31:18,70.6,1,1.0,70.6
54932,19207,1988641,45,Email,2022-01-11 20:33:31,2022-06-25 20:35:59,58.86,2,0.5,29.43
54932,19207,956274,0,Organic,2022-04-27 05:39:30,2022-06-25 20:35:59,58.86,2,0.5,29.43
54933,26836,1343619,24,Paid Search,2022-05-24 07:52:41,2023-12-29 03:49:09,15.27,1,1.0,15.27
54939,44237,1205006,31,Paid Search,2021-05-18 13:33:14,2022-08-23 08:50:55,52.28,2,0.5,26.14
54939,44237,1689950,0,Organic,2021-10-10 20:25:06,2022-08-23 08:50:55,52.28,2,0.5,26.14
54940,12904,1992750,0,Organic,2021-01-14 07:08:08,2021-12-23 16:07:20,207.04,3,0.3333,69.01
54940,12904,1513354,18,Social,2021-04-18 10:47:43,2021-12-23 16:07:20,207.04,3,0.3333,69.01
54940,12904,303417,0,Organic,2021-05-24 13:39:06,2021-12-23 16:07:20,207.04,3,0.3333,69.01
54941,25773,26283,10,PAID SEARCH,2021-08-20 03:11:36,2022-03-13 21:33:54,45.75,1,1.0,45.75
54945,26,1440472,19,Email,2021-03-19 01:03:03,2022-04-25 12:28:58,54.35,3,0.3333,18.12
54945,26,1245903,0,Organic,2021-11-08 09:26:22,2022-04-25 12:28:58,54.35,3,0.3333,18.12
54945,26,303559,0,Organic,2021-12-04 19:47:39,2022-04-25 12:28:58,54.35,3,0.3333,18.12
54947,54495,778258,0,Organic,2022-09-26 09:31:31,2023-05-10 19:03:52,47.81,3,0.3333,15.94
54947,54495,1344214,37,Email,2023-02-12 12:08:46,2023-05-10 19:03:52,47.81,3,0.3333,15.94
54947,54495,1347663,2,Paid Search,2023-04-09 11:30:20,2023-05-10 19:03:52,47.81,3,0.3333,15.94
54948,99594,1394036,16,Paid Search,2021-02-04 08:02:30,2021-09-23 05:50:11,21.82,1,1.0,21.82
54949,28596,45410,0,Organic,2022-05-21 09:46:05,2023-02-26 08:27:06,655.83,1,1.0,655.83
54950,66149,1980044,0,Organic,2022-04-17 20:13:18,2023-06-24 18:18:40,80.57,2,0.5,40.28
54950,66149,689400,0,Organic,2023-02-18 11:58:32,2023-06-24 18:18:40,80.57,2,0.5,40.28
54951,16092,383221,0,Direct,2021-07-03 05:38:49,2023-10-21 11:39:17,131.02,3,0.3333,43.67
54951,16092,388384,21,Email,2021-09-15 17:48:24,2023-10-21 11:39:17,131.02,3,0.3333,43.67
54951,16092,556104,21,Paid Search,2022-06-20 21:58:53,2023-10-21 11:39:17,131.02,3,0.3333,43.67
54953,43532,1318132,0,Organic,2021-01-01 00:20:38,2021-09-03 06:30:07,46.86,3,0.3333,15.62
54953,43532,1062742,3,Paid Search,2021-06-07 22:43:52,2021-09-03 06:30:07,46.86,3,0.3333,15.62
54953,43532,1097889,19,Email,2021-07-17 17:35:39,2021-09-03 06:30:07,46.86,3,0.3333,15.62
54954,96613,1714559,0,Organic,2022-02-19 19:22:22,2023-11-29 16:11:25,96.69,3,0.3333,32.23
54954,96613,803411,0,Direct,2023-02-17 19:32:35,2023-11-29 16:11:25,96.69,3,0.3333,32.23
54954,96613,1636307,0,Organic,2023-07-26 16:54:40,2023-11-29 16:11:25,96.69,3,0.3333,32.23
54956,75872,515711,26,Email,2021-01-13 08:43:29,2021-08-21 06:36:51,44.6,1,1.0,44.6
54958,73011,741167,0,Organic,2023-01-20 09:01:57,2023-12-31 00:02:15,77.05,1,1.0,77.05
54960,43838,752599,31,Social,2022-07-11 15:53:25,2023-06-14 06:10:54,482.16,2,0.5,241.08
54960,43838,1332076,0,Organic,2022-08-07 18:57:05,2023-06-14 06:10:54,482.16,2,0.5,241.08
54961,67515,1271637,47,Paid Search,2021-03-29 07:15:20,2021-11-17 17:00:42,45.44,1,1.0,45.44
54964,59327,173910,0,Organic,2021-07-25 18:09:25,2022-06-18 14:05:12,100.12,1,1.0,100.12
54965,17032,1453752,21,Social,2021-07-25 07:05:19,2022-11-12 13:55:29,23.4,2,0.5,11.7
54965,17032,1742139,18,Social,2022-07-25 00:14:00,2022-11-12 13:55:29,23.4,2,0.5,11.7
54968,47837,1195621,0,Organic,2021-07-30 00:12:55,2022-11-18 14:06:00,32.57,2,0.5,16.29
54968,47837,73582,0,ORGANIC,2021-11-12 14:09:42,2022-11-18 14:06:00,32.57,2,0.5,16.29
54969,87149,1869029,0,Direct,2021-04-12 15:56:29,2023-07-29 13:46:17,72.33,1,1.0,72.33
54971,42235,241300,0,Organic,2022-05-12 21:32:54,2023-12-05 12:01:02,148.05,2,0.5,74.03
54971,42235,1638743,46,Paid Search,2022-08-10 13:53:45,2023-12-05 12:01:02,148.05,2,0.5,74.03
54974,98793,402442,35,Paid Search,2021-04-20 14:53:16,2023-09-19 19:57:58,144.12,2,0.5,72.06
54974,98793,1482756,22,Social,2023-08-06 04:10:20,2023-09-19 19:57:58,144.12,2,0.5,72.06
54976,92701,1199145,0,Organic,2021-04-07 03:24:35,2023-02-21 20:18:29,134.55,2,0.5,67.28
54976,92701,649193,1,Paid Search,2021-07-24 18:30:15,2023-02-21 20:18:29,134.55,2,0.5,67.28
54977,77549,726746,24,Email,2021-04-17 19:50:22,2023-02-19 19:51:44,41.77,4,0.25,10.44
54977,77549,1635627,0,Direct,2022-09-08 17:41:45,2023-02-19 19:51:44,41.77,4,0.25,10.44
54977,77549,674148,23,Paid Search,2022-09-19 21:03:46,2023-02-19 19:51:44,41.77,4,0.25,10.44
54977,77549,1222100,7,Email,2023-01-17 14:49:53,2023-02-19 19:51:44,41.77,4,0.25,10.44
54978,35363,1976078,0,Organic,2021-09-04 05:24:05,2022-11-06 18:18:38,213.3,1,1.0,213.3
54979,67804,1429393,28,Email,2021-06-21 04:32:54,2023-12-06 14:09:50,72.02,5,0.2,14.4
54979,67804,805653,0,Organic,2021-12-06 12:02:32,2023-12-06 14:09:50,72.02,5,0.2,14.4
54979,67804,1930401,45,Paid Search,2022-02-22 00:45:47,2023-12-06 14:09:50,72.02,5,0.2,14.4
54979,67804,1386137,22,Paid Search,2023-01-03 15:16:53,2023-12-06 14:09:50,72.02,5,0.2,14.4
54979,67804,797287,0,Direct,2023-07-13 16:36:37,2023-12-06 14:09:50,72.02,5,0.2,14.4
54981,48846,1762264,0,Organic,2021-03-11 22:41:59,2021-11-11 14:24:52,59.01,2,0.5,29.5
54981,48846,1924084,0,Organic,2021-08-13 07:15:49,2021-11-11 14:24:52,59.01,2,0.5,29.5
54984,47356,592488,42,Paid Search,2021-06-30 18:57:10,2022-06-22 18:30:34,161.54,4,0.25,40.38
54984,47356,227816,0,Organic,2022-03-11 19:34:46,2022-06-22 18:30:34,161.54,4,0.25,40.38
54984,47356,651816,0,Organic,2022-03-13 14:34:24,2022-06-22 18:30:34,161.54,4,0.25,40.38
54984,47356,1724931,0,Organic,2022-05-26 13:11:17,2022-06-22 18:30:34,161.54,4,0.25,40.38
54985,6726,941968,20,Email,2022-07-26 17:03:29,2023-11-10 19:11:16,112.89,1,1.0,112.89
54990,14469,1291861,46,Email,2022-08-05 20:30:19,2023-12-08 11:31:12,281.73,1,1.0,281.73
54991,52714,48526,0,Organic,2022-03-06 10:05:03,2022-11-30 08:00:05,247.42,1,1.0,247.42
54994,4478,752838,0,Organic,2022-08-13 19:34:34,2022-10-18 05:33:16,76.47,1,1.0,76.47
54998,12764,452328,0,Organic,2021-12-26 20:22:22,2023-03-09 01:36:11,19.8,2,0.5,9.9
54998,12764,813835,0,Organic,2022-10-12 21:22:23,2023-03-09 01:36:11,19.8,2,0.5,9.9
55000,62633,219513,29,Paid Search,2021-03-07 10:48:09,2021-12-04 06:54:03,112.41,1,1.0,112.41
55001,99483,1830203,50,Email,2021-05-31 15:08:25,2022-09-26 11:48:34,63.33,1,1.0,63.33
55002,91770,456739,0,Organic,2022-01-30 18:27:14,2023-01-06 11:36:28,233.1,2,0.5,116.55
55002,91770,1618633,0,Direct,2022-02-17 10:05:27,2023-01-06 11:36:28,233.1,2,0.5,116.55
55005,68418,1790719,0,Organic,2021-06-18 21:35:53,2023-04-19 19:09:19,21.56,2,0.5,10.78
55005,68418,1715905,1,Email,2022-03-26 08:34:17,2023-04-19 19:09:19,21.56,2,0.5,10.78
55007,19461,195401,46,Paid Search,2023-09-06 20:53:57,2023-12-29 18:53:06,54.57,3,0.3333,18.19
55007,19461,1323639,47,Social,2023-09-21 19:40:02,2023-12-29 18:53:06,54.57,3,0.3333,18.19
55007,19461,288033,36,Social,2023-12-22 14:10:54,2023-12-29 18:53:06,54.57,3,0.3333,18.19
55008,58784,235588,38,Paid Search,2021-03-05 07:57:29,2021-11-08 11:34:38,75.93,2,0.5,37.97
55008,58784,907574,10,Email,2021-04-03 06:57:56,2021-11-08 11:34:38,75.93,2,0.5,37.97
55009,25149,1803134,29,Email,2021-10-22 13:11:39,2022-03-15 14:09:43,229.36,1,1.0,229.36
55011,55441,1877529,0,Organic,2021-07-20 06:41:55,2021-08-04 21:06:24,86.52,1,1.0,86.52
55013,79144,137542,50,Email,2022-04-28 14:19:59,2023-02-03 10:37:16,34.45,3,0.3333,11.48
55013,79144,335123,9,Email,2022-09-07 21:05:53,2023-02-03 10:37:16,34.45,3,0.3333,11.48
55013,79144,1941646,6,Paid Search,2022-11-29 14:22:52,2023-02-03 10:37:16,34.45,3,0.3333,11.48
55016,1068,1744109,1,Email,2021-01-10 05:48:04,2023-11-16 14:45:11,55.2,6,0.1667,9.2
55016,1068,1017651,0,Organic,2021-05-09 14:46:44,2023-11-16 14:45:11,55.2,6,0.1667,9.2
55016,1068,849732,0,Organic,2021-12-14 08:12:24,2023-11-16 14:45:11,55.2,6,0.1667,9.2
55016,1068,897287,17,Email,2022-09-21 18:18:05,2023-11-16 14:45:11,55.2,6,0.1667,9.2
55016,1068,1044227,0,Organic,2023-06-09 10:19:38,2023-11-16 14:45:11,55.2,6,0.1667,9.2
55016,1068,1568549,0,Direct,2023-07-29 08:33:47,2023-11-16 14:45:11,55.2,6,0.1667,9.2
55018,55711,955962,44,Paid Search,2021-06-20 12:52:56,2023-05-12 00:26:50,414.36,4,0.25,103.59
55018,55711,265503,32,Social,2021-07-04 04:47:43,2023-05-12 00:26:50,414.36,4,0.25,103.59
55018,55711,881333,0,Organic,2022-08-22 13:18:24,2023-05-12 00:26:50,414.36,4,0.25,103.59
55018,55711,1448645,0,Organic,2023-01-12 17:32:55,2023-05-12 00:26:50,414.36,4,0.25,103.59
55019,88274,1985482,47,Paid Search,2021-04-13 15:23:25,2023-07-25 17:44:10,27.83,1,1.0,27.83
55020,91684,790716,40,Paid Search,2021-03-03 18:15:47,2022-10-23 16:21:17,28.95,2,0.5,14.47
55020,91684,395988,38,Social,2021-09-14 15:19:06,2022-10-23 16:21:17,28.95,2,0.5,14.47
55021,29670,358032,49,Paid Search,2021-03-07 10:13:25,2023-10-03 22:36:31,55.59,5,0.2,11.12
55021,29670,1795849,35,Paid Search,2021-12-06 19:43:53,2023-10-03 22:36:31,55.59,5,0.2,11.12
55021,29670,867098,0,Organic,2022-08-29 18:22:04,2023-10-03 22:36:31,55.59,5,0.2,11.12
55021,29670,333733,29,Paid Search,2022-10-27 14:16:24,2023-10-03 22:36:31,55.59,5,0.2,11.12
55021,29670,1814623,0,Organic,2023-08-31 16:38:46,2023-10-03 22:36:31,55.59,5,0.2,11.12
55022,46866,649953,0,Organic,2023-05-16 16:51:56,2023-10-22 07:14:14,90.17,1,1.0,90.17
55023,97137,1140392,1,Email,2021-06-02 14:20:27,2022-05-12 01:55:08,31.36,1,1.0,31.36
55024,94564,1976251,13,Social,2022-01-07 11:43:09,2022-01-16 19:58:18,143.6,1,1.0,143.6
55026,74791,943875,0,Organic,2021-03-29 10:02:50,2022-08-05 18:04:05,12.89,7,0.1429,1.84
55026,74791,487134,0,Organic,2021-06-09 06:44:32,2022-08-05 18:04:05,12.89,7,0.1429,1.84
55026,74791,1173599,9,Social,2021-07-15 10:06:37,2022-08-05 18:04:05,12.89,7,0.1429,1.84
55026,74791,1851866,6,Paid Search,2022-05-01 07:38:30,2022-08-05 18:04:05,12.89,7,0.1429,1.84
55026,74791,694416,0,Organic,2022-05-15 12:04:55,2022-08-05 18:04:05,12.89,7,0.1429,1.84
55026,74791,906241,0,Organic,2022-06-04 08:18:38,2022-08-05 18:04:05,12.89,7,0.1429,1.84
55026,74791,1547968,16,Email,2022-07-04 12:37:29,2022-08-05 18:04:05,12.89,7,0.1429,1.84
55027,50980,1573356,0,Organic,2022-04-09 11:25:28,2022-04-29 04:49:18,68.82,1,1.0,68.82
55028,99771,1481884,12,Social,2021-04-19 00:35:08,2022-01-28 07:43:45,105.85,1,1.0,105.85
55030,9686,1388472,33,Paid Search,2021-06-29 19:20:13,2022-11-29 12:49:12,59.58,2,0.5,29.79
55030,9686,680428,35,Paid Search,2021-12-25 06:32:00,2022-11-29 12:49:12,59.58,2,0.5,29.79
55031,94638,1979449,12,Social,2021-08-13 18:49:44,2022-01-07 20:45:22,285.6,1,1.0,285.6
55032,34332,1032251,0,Organic,2021-07-23 06:55:45,2022-12-28 06:02:42,34.32,1,1.0,34.32
55039,84999,971031,29,Paid Search,2021-12-12 07:48:05,2022-02-16 10:02:14,70.2,1,1.0,70.2
55040,97577,1038792,0,Organic,2021-06-06 01:56:41,2023-12-30 23:27:45,22.94,2,0.5,11.47
55040,97577,808624,30,Email,2022-09-30 06:38:20,2023-12-30 23:27:45,22.94,2,0.5,11.47
55042,60291,985285,44,Email,2021-03-03 05:27:31,2022-02-09 16:43:21,33.38,2,0.5,16.69
55042,60291,1947495,0,Organic,2021-04-10 08:26:44,2022-02-09 16:43:21,33.38,2,0.5,16.69
55043,83162,576291,21,Social,2021-06-19 08:06:31,2023-08-06 22:22:38,37.11,1,1.0,37.11
55045,29337,1212120,12,Paid Search,2022-06-10 19:11:39,2023-06-25 18:26:03,116.76,1,1.0,116.76
55047,53195,1117378,44,Social,2021-03-17 15:12:16,2022-07-14 08:59:05,26.49,2,0.5,13.24
55047,53195,876735,0,Organic,2021-12-07 19:15:56,2022-07-14 08:59:05,26.49,2,0.5,13.24
55048,844,1335895,0,Direct,2021-05-25 07:19:01,2021-09-15 12:26:33,9.73,2,0.5,4.87
55048,844,643311,0,Organic,2021-06-22 22:58:53,2021-09-15 12:26:33,9.73,2,0.5,4.87
55050,74747,1966133,10,Social,2021-07-21 20:51:54,2023-01-04 20:42:58,21.82,3,0.3333,7.27
55050,74747,1591413,27,Email,2022-04-12 14:16:55,2023-01-04 20:42:58,21.82,3,0.3333,7.27
55050,74747,489677,0,Organic,2022-08-14 06:41:01,2023-01-04 20:42:58,21.82,3,0.3333,7.27
55051,62341,687022,0,Organic,2021-11-06 17:14:21,2023-03-29 14:48:25,69.31,4,0.25,17.33
55051,62341,1766696,35,Paid Search,2022-03-24 17:26:38,2023-03-29 14:48:25,69.31,4,0.25,17.33
